timestamp,event,TCP_pose,joint_angles,TCP_force
101.32799999999997,END g_bow,"[0.18171646981843093, 0.2808654340293943, 0.06701973759421642, -1.9105672003728233, -1.9327954389669182, 0.5439905166474541]","[-2.7517598311053675, -0.7584018272212525, 2.467522446309225, -2.7694808445372523, -1.3862412611590784, -2.805295530949728]","[-0.3287072369919032, 1.285760437056441, 1.0026818735051282, 0.0966101954087788, -0.059294351420865817, -0.40889739984508555]"
101.3599999999999,START g_bow,"[0.18169762059287214, 0.28090194032522425, 0.06702253932216692, -1.9105155971717613, -1.9329515165319822, 0.543996325931084]","[-2.7516234556781214, -0.7584257882884522, 2.4674747625934046, -2.7694603405394496, -1.3862641493426722, -2.805255953465597]","[0.413953341010379, 3.0525793878226057, 0.4931908159983379, 0.08351026228172703, -0.028734139922703933, -0.3851061466242684]"
105.10399999999981,END g_bow,"[0.261481979445372, 0.602046842648246, 0.09718021245457067, -1.8317587161603572, -1.938494709867597, 0.5039641312199533]","[-2.3061159292804163, -0.6103970569423218, 1.5852411429034632, -2.164482732812399, -1.1396086851703089, -2.442404810582296]","[-0.42786820842985696, -0.031052664313894057, 0.052758534241363564, -0.06226349933426631, -0.023883367373925095, -0.14845908584777504]"
105.13599999999997,START g_bow,"[0.261411384511578, 0.6020695655635728, 0.0971518306540987, -1.8316800282538812, -1.9385666779078474, 0.5041185841293786]","[-2.3060081640826624, -0.610364632015564, 1.5852635542498987, -2.164450307885641, -1.1396120230304163, -2.4423959890948694]","[-0.3209994542290632, 0.584101156674425, -0.2902484525839408, -0.08361828546611547, -0.019702164214425662, -0.14651002999349697]"
105.75999999999999,END g_bow,"[0.253466702278804, 0.5701938065970057, 0.09410254849654988, -1.8394465736245447, -1.9377902971402166, 0.5083845071031227]","[-2.331182305012838, -0.6472756427577515, 1.6909807364093226, -2.221682210961813, -1.1537392775165003, -2.462459389363424]","[-0.27319424232588135, 0.7222432410088824, -0.39073075320045225, -0.0824659949211112, -0.020722452760753195, -0.18317204903972806]"
105.78399999999988,START g_to_d,"[0.2534723075083588, 0.5702061953912473, 0.09410836708998019, -1.8394675074329236, -1.9378248761695072, 0.5083916610033079]","[-2.331177536641256, -0.6472756427577515, 1.6909382979022425, -2.2216440639891566, -1.1537779013263147, -2.462452236806051]","[-0.32386623571208956, 0.754233737686375, -0.27656934845625397, -0.0921779813642375, -0.01853567316427998, -0.18594407979753005]"
106.83999999999992,START d_bow,"[0.31153467039277705, 0.6407935440019739, 0.13096049105687807, -1.65243074400143, -2.075138384548303, 1.039482675963908]","[-2.3136211077319544, -0.5859057468226929, 1.3001888434039515, -1.5101066280952473, -1.3434179464923304, -2.6291943232165735]","[0.8196846403161215, 1.2492519521719563, -0.7401657846867751, -0.08231732640553267, -0.09224082840078576, -0.23137471039569887]"
107.46399999999994,END d_bow,"[0.3090691401335146, 0.6719564733823682, 0.12700273713128435, -1.6556154572965958, -2.077951598902675, 1.0392141470886627]","[-2.2832444349872034, -0.530848578815796, 1.193247143422262, -1.4652136129191895, -1.3255475203143519, -2.6047819296466272]","[0.4251304006880706, -0.6399364278698575, 0.8017509241294913, 0.06953348695806391, 0.03550121519328689, 0.005389860503017825]"
107.48799999999983,START d_bow,"[0.3091027330292832, 0.6719294461309824, 0.12700374126401293, -1.655662402275675, -2.077858616631744, 1.0392103864946258]","[-2.283304516469137, -0.5308727783015748, 1.1932981649981897, -1.4652219426682969, -1.325526539479391, -2.6047819296466272]","[0.4785337125132886, -1.391122711661589, 1.3964560212183756, 0.0888212577368794, 0.02177426831133435, -0.012487746059729965]"
108.11199999999985,END d_bow,"[0.31156240906304933, 0.6407725403366306, 0.13092997601105724, -1.6524207302100855, -2.0751476218162668, 1.0395288937537566]","[-2.313669268284933, -0.5858625930598755, 1.3001888434039515, -1.5101138812354584, -1.3434746901141565, -2.6292339007007044]","[-0.6130362826857196, -0.34920852602480246, 1.4971248943236, 0.012334800263802431, -0.11123757757802454, -0.24366531401525152]"
